route_id,start_lat,start_lon,end_lat,end_lon,distinct_cyclists,days_active,popularity_rating,avg_speed,avg_duration,route_type,has_bike_lane
R00230,51.52051386259972,-0.1368665993684957,51.487391911150695,-0.15556386952518297,336,33,1,24.6,23.6,Mixed,False
R00231,51.53688113035416,-0.08839007963208656,51.531719319873154,-0.1258775429219795,154,277,5,22.9,42.9,Exercise,True
R00232,51.50766370931051,-0.1548045394108914,51.46221428359784,-0.11702473169043474,458,56,1,26.2,41.4,Mixed,False
R00233,51.51509038846263,-0.15648952959749168,51.547689499519194,-0.1532647685833789,40,298,1,23.1,40.3,Mixed,False
R00234,51.50665176938188,-0.17468659171154888,51.542626387439114,-0.17202678407748828,177,253,10,15.9,10.6,Mixed,True
R00235,51.47692429877981,-0.1126333174624115,51.52418046832263,-0.13869671308726014,424,270,7,26.9,39.6,Exercise,False
R00236,51.529645211526145,-0.1409473656276239,51.51672215701073,-0.1543796629073666,26,85,6,13.7,36.9,Commute,False
R00237,51.48547723624409,-0.09136417501603629,51.54663024981396,-0.15584460767701983,210,196,2,16.3,11.8,Commute,False
R00238,51.45983159664315,-0.13047900933084428,51.47593301795287,-0.08181371972865446,131,53,2,20.3,12.0,Exercise,False
R00239,51.521947229590715,-0.08098065720852782,51.46529691621908,-0.1161699514074276,340,360,7,21.1,11.7,Mixed,True
R00240,51.4751110679407,-0.15924744842968788,51.48135101699095,-0.12211215568279041,449,358,1,12.2,8.4,Exercise,False
R00241,51.55144585843529,-0.09093768320443892,51.536857827870016,-0.1362224896476678,360,195,2,24.5,28.3,Mixed,False
R00242,51.552792857700254,-0.10014031472082582,51.460867026672645,-0.13490556665698558,444,262,8,17.8,44.0,Exercise,False
R00243,51.54888643902204,-0.1007078155355948,51.51568068350834,-0.12370949961619192,221,228,6,18.5,24.2,Commute,False
R00244,51.49441587002554,-0.09332167718831123,51.55694375161912,-0.10815701929638928,100,247,2,24.9,28.0,Commute,True
R00245,51.45894566165288,-0.10169760090570011,51.542969609383746,-0.10758539038181705,421,275,7,18.1,43.8,Commute,False
R00246,51.55023185625877,-0.11517796783685846,51.50954456890435,-0.16063060922945505,433,7,4,12.8,17.4,Commute,False
R00247,51.50021841483173,-0.16467551223176125,51.46376409092866,-0.1277887247923373,168,40,2,14.8,39.8,Leisure,False
R00248,51.55406548190436,-0.17454738205087483,51.540537351438566,-0.1366041904965898,152,85,6,27.3,28.2,Mixed,False
R00249,51.55376199770892,-0.08571521521843131,51.51729785081772,-0.09074730337306158,22,242,9,13.1,29.1,Exercise,False
R00250,51.542700945546734,-0.1161349685479262,51.468893299705954,-0.11465810787816236,298,340,9,17.7,20.7,Leisure,True
R00251,51.48684488920696,-0.09814627090238237,51.466785728482336,-0.12454959335840182,199,355,8,20.1,28.8,Commute,True
R00252,51.49590977286019,-0.129647764848745,51.54836268194365,-0.16626053578210828,155,104,3,19.9,10.7,Commute,True
R00253,51.54251366715168,-0.16606918110376057,51.5243200262938,-0.11723621106765886,484,88,3,12.1,36.3,Leisure,False
R00254,51.48909220051563,-0.16528142077974498,51.54032867993167,-0.16607960943197667,369,198,2,20.0,18.5,Commute,True
R00255,51.47434927466861,-0.10924347127710286,51.54529789002822,-0.1440793424434248,127,259,5,18.1,40.8,Commute,True
R00256,51.51308012624583,-0.13476941051005373,51.514577235204825,-0.16351580351856682,404,44,4,27.6,21.6,Leisure,False
R00257,51.55101547741607,-0.15774752732996633,51.5091446351755,-0.1085926352975631,191,20,7,14.5,13.3,Commute,True
R00258,51.52700297966749,-0.1286405453258563,51.500442741032096,-0.15717478861638476,457,353,4,17.7,33.7,Mixed,False
R00259,51.51440611700893,-0.1713791062924866,51.48909465877911,-0.13861406268119741,456,316,9,18.7,14.1,Commute,False
R00260,51.46711764937707,-0.11960285980856013,51.50085959608587,-0.08823252223812213,153,215,2,18.3,35.9,Commute,True
R00261,51.51890072266991,-0.15090065955649024,51.53478796557301,-0.15736836166010298,108,363,6,22.7,43.8,Commute,False
R00262,51.55640538501042,-0.09804408993628118,51.51759234310151,-0.1270194936041221,247,95,7,15.4,36.8,Commute,True
R00263,51.471408401523654,-0.14676380410764264,51.54665232899548,-0.1358728338833978,466,62,4,15.5,8.8,Exercise,False
R00264,51.50923296523637,-0.13227798509181987,51.501738001437914,-0.17598759589542703,235,100,6,23.7,30.2,Exercise,False
R00265,51.54513730719279,-0.17663794600918994,51.518108957871874,-0.09852418864271872,483,99,7,20.0,33.7,Leisure,True
R00266,51.53147686177542,-0.17055531122054413,51.520530755309196,-0.17089540936854003,210,346,4,18.6,38.5,Exercise,True
R00267,51.527101574099525,-0.13855064435933154,51.51656971623063,-0.13037449790230465,202,91,8,14.7,10.1,Commute,False
R00268,51.527648408398704,-0.12980611652828766,51.52766337730855,-0.121732170506105,400,251,9,15.0,25.8,Exercise,True
R00269,51.49334911512197,-0.11779794518806963,51.48114334683748,-0.11495735433854129,404,28,1,12.2,27.8,Commute,True
R00270,51.48675918442645,-0.14863374212906968,51.50863637775458,-0.10893683706921244,341,297,7,13.5,14.3,Commute,False
R00271,51.53833611554785,-0.10830181138734575,51.46782248028084,-0.1524727616477285,497,278,9,20.9,19.9,Exercise,False
R00272,51.53841133946791,-0.09178776028107954,51.49585113276448,-0.17680212233415507,91,312,10,26.3,24.3,Exercise,False
R00273,51.54410723185801,-0.09981490111066502,51.506166706862125,-0.1054556337645088,146,128,5,16.6,38.8,Exercise,False
R00274,51.54872405525564,-0.1738381174651643,51.522622425954545,-0.12423434006524214,321,134,2,17.2,42.4,Commute,False
R00275,51.50853423988609,-0.1297493052742171,51.552453105258614,-0.09418822967927512,203,119,10,13.8,31.3,Commute,True
R00276,51.507551629468715,-0.16730698215818252,51.51746510665483,-0.09566116370993057,50,279,6,18.2,22.6,Mixed,False
R00277,51.53722951789667,-0.15359549841374726,51.531759391617655,-0.09346738322121168,292,342,7,12.6,17.4,Commute,False
R00278,51.52239639307777,-0.07913374067328535,51.50802660594952,-0.129290534002046,19,136,2,26.7,44.3,Commute,False
R00279,51.52759668772577,-0.1635504457098487,51.52081040313763,-0.14443716041631344,48,138,2,22.8,44.4,Commute,False
R00280,51.536979266943604,-0.1279111846548644,51.464493221613374,-0.098644179740863,405,91,10,27.9,42.2,Commute,True
R00281,51.54640053418175,-0.1159844265681881,51.48283915808418,-0.13267058869707452,173,356,10,26.1,37.1,Commute,True
R00282,51.49119951568515,-0.1075535029455896,51.49358530932051,-0.15945578035965655,314,87,1,19.6,20.1,Leisure,False
R00283,51.49495829526399,-0.12183513165130859,51.50464933550065,-0.09230259804385256,499,331,4,20.3,38.2,Leisure,False
R00284,51.46679819398408,-0.17682291525808164,51.46196487455024,-0.08954401232276527,48,75,7,15.0,23.1,Mixed,False
R00285,51.51522801409961,-0.14515386917560083,51.47140240975533,-0.131169024385983,102,154,9,19.4,20.1,Commute,True
R00286,51.46099422737967,-0.12602883566152887,51.485081430779125,-0.17023002726902126,265,22,3,26.4,35.6,Commute,False
R00287,51.503959801813245,-0.16901335008551668,51.5545532690901,-0.13901739100830687,113,313,7,12.8,10.9,Leisure,False
R00288,51.51166446347075,-0.14273730687908193,51.490534700710306,-0.09744623405373966,287,111,7,25.8,9.8,Leisure,False
R00289,51.486054125212824,-0.17447968912086337,51.50560410581121,-0.08762259714537712,376,171,7,17.5,24.6,Leisure,False
R00290,51.5164833260569,-0.16994215028449794,51.477009771273835,-0.1574527257502404,347,207,2,26.4,24.5,Exercise,False
R00291,51.460450024993904,-0.1381076723798404,51.518478007107575,-0.17110263879747287,108,203,6,27.1,41.1,Commute,True
R00292,51.46113481887492,-0.16452842459569397,51.48546832155159,-0.09006495468671613,260,191,2,22.7,12.7,Exercise,False
R00293,51.53966005606596,-0.12104591517384419,51.478099257843844,-0.13885950610211248,383,328,6,22.6,12.6,Leisure,False
R00294,51.49341906414112,-0.10885350308627342,51.50905726284459,-0.12362390357324368,210,271,10,19.2,13.5,Commute,True
R00295,51.47010605126519,-0.09774133008909171,51.457950579916044,-0.0809934187949241,339,106,3,25.4,9.1,Mixed,True
R00296,51.50962432600548,-0.157784975575519,51.458166403264926,-0.17114352720857773,47,348,2,27.4,10.7,Leisure,False
R00297,51.53439935530986,-0.16105174177409304,51.47930688091019,-0.11296819925479044,357,326,6,24.4,32.4,Commute,False
R00298,51.47898210274968,-0.16734321596656,51.46107213625008,-0.1703894577425133,249,220,2,22.0,24.0,Commute,False
R00299,51.5196890475819,-0.11415697504563634,51.468202575413066,-0.14025310715334996,291,284,5,21.7,36.3,Commute,True
R00300,51.46593474649938,-0.10715242735130988,51.491286064933874,-0.09741854548065532,359,168,2,25.6,44.7,Leisure,False
R00301,51.46256817211686,-0.1746413855174358,51.537658567957976,-0.13445277672443656,277,163,3,20.7,32.4,Commute,False
R00302,51.51053546315681,-0.08417877537563101,51.514604864336924,-0.07808176460970495,480,257,3,24.9,9.9,Commute,False
R00303,51.51146351216101,-0.17260287163485277,51.50866677259564,-0.12189407150533979,87,103,6,20.1,11.9,Commute,False
R00304,51.52114299014982,-0.12367036646989296,51.48674888232081,-0.14568378473640467,114,24,6,13.0,40.6,Exercise,False
R00305,51.53000913337226,-0.10689394805490836,51.550575371943275,-0.1557888674095247,442,333,10,18.1,27.5,Exercise,False
R00306,51.554985207946245,-0.09070308762539143,51.49710150412372,-0.14274794657138382,194,103,3,19.1,38.5,Exercise,False
R00307,51.50903003483012,-0.10639130678675722,51.466109276679575,-0.14054667262404494,475,7,3,14.3,39.7,Commute,False
R00308,51.48969564729412,-0.09762719169302081,51.51910665161178,-0.1709286322276039,292,222,1,13.6,42.3,Mixed,False
R00309,51.536918619476864,-0.1438549807457194,51.46878383934766,-0.1408425800573227,428,138,7,20.6,43.1,Exercise,False
R00310,51.484483225126205,-0.09631748862534878,51.49192231428017,-0.1313761480260775,401,266,8,13.4,28.5,Mixed,False
R00311,51.50129714207056,-0.1697885153615325,51.50814119387178,-0.10552622477611953,255,131,2,16.8,20.6,Leisure,False
R00312,51.46524563813423,-0.08831833439394723,51.544822252468514,-0.11212705152783921,216,88,4,23.9,43.6,Leisure,False
R00313,51.459935074341544,-0.12304076238462638,51.50675465803401,-0.10692343447708458,295,289,10,27.4,28.3,Exercise,False
R00314,51.553664841467786,-0.09607022300375062,51.52762587660316,-0.1769636318123143,137,177,7,23.5,10.4,Commute,False
R00315,51.54099801205122,-0.13256817154817,51.5566816838999,-0.1560332600419464,205,65,8,27.9,31.8,Leisure,False
R00316,51.52699742060936,-0.1134422304803475,51.470548911989795,-0.11163157116001435,289,38,1,23.2,29.7,Exercise,False
R00317,51.49829529444143,-0.12515973390638868,51.48487315255195,-0.1294010631820253,330,167,4,16.7,41.1,Exercise,False
R00318,51.47472943200708,-0.10464104782446682,51.49685760755976,-0.17726865243316542,413,290,6,22.8,32.2,Mixed,True
R00319,51.473043704267106,-0.16963700179694105,51.49958281785388,-0.09735053575681776,99,112,3,23.2,20.9,Exercise,False
R00320,51.48242428981646,-0.17176479160094363,51.498502107526555,-0.10051904267096626,282,111,5,17.9,43.8,Commute,True
R00321,51.51232266647061,-0.15308967659898537,51.54816110025565,-0.12295808370064373,454,234,10,12.3,37.7,Commute,True
R00322,51.52885959227,-0.16184553198868118,51.52880326444668,-0.1711536674223728,433,194,9,23.3,31.3,Leisure,False
R00323,51.523419737671766,-0.09062164334077982,51.51819052140907,-0.10114849504674153,329,76,3,12.3,18.8,Leisure,True
R00324,51.48539338969459,-0.1558786012641956,51.48833727178628,-0.11942864122686361,223,324,5,22.1,21.8,Commute,False
R00325,51.55288652806632,-0.08021347441808686,51.539779038422125,-0.09960400228420409,93,296,8,14.6,32.8,Commute,True
R00326,51.531189691669574,-0.14411042082288933,51.55290605114849,-0.10262530076041596,76,93,6,21.0,10.7,Leisure,True
R00327,51.51283540525114,-0.15958820843113009,51.53951982825502,-0.09749979280421628,251,62,4,20.1,17.5,Exercise,False
R00328,51.51857207462343,-0.09883014928575208,51.45755651051915,-0.12599919335953752,133,119,8,12.2,34.4,Mixed,False
R00329,51.499360006242775,-0.1119292224499124,51.52104013701834,-0.1637675481806485,216,19,3,17.8,25.8,Exercise,False
R00330,51.48217309895011,-0.1279804283546861,51.46251353814421,-0.11068425266203114,432,24,3,21.6,22.9,Exercise,False
R00331,51.49299726786512,-0.12226364490623688,51.48316072203337,-0.11575262149480295,347,188,4,25.6,13.6,Leisure,True
R00332,51.53318461104643,-0.10587982217277361,51.46335247003478,-0.10357468128009129,100,119,9,26.2,24.3,Mixed,False
R00333,51.45883934886297,-0.15495452586687014,51.517779545294935,-0.1608118993949265,79,235,5,19.7,36.5,Leisure,False
R00334,51.46900726405069,-0.0781666083943258,51.52605899134926,-0.15830248000997107,427,177,8,23.7,17.8,Mixed,False
R00335,51.462000264202175,-0.08032068378532169,51.46884876380659,-0.08875904827806715,499,301,6,17.1,8.2,Mixed,False
R00336,51.461472880231895,-0.11276743136530631,51.495783888304494,-0.10280222015479291,58,195,3,17.5,32.7,Mixed,False
R00337,51.54294605840109,-0.1578457549070855,51.50302365089555,-0.0869771511299677,348,85,8,15.1,44.0,Commute,False
R00338,51.527765785938,-0.10977717575687086,51.49430530217609,-0.10192846788360793,463,152,9,21.0,30.5,Commute,False
R00339,51.504817382908726,-0.17058015910208243,51.46950250004852,-0.11808446940096981,417,188,8,17.0,12.4,Commute,False
R00340,51.4671834160651,-0.1747347497794194,51.49929477901875,-0.11238672629721264,58,292,4,13.3,19.9,Commute,False
R00341,51.50656158751168,-0.15203171114887865,51.53251780478084,-0.088887207605999,222,256,6,23.0,40.1,Commute,True
R00342,51.50474717707805,-0.13153770432606837,51.46450076645333,-0.11991932454880595,20,360,1,23.3,16.6,Commute,False
R00343,51.474720186991,-0.09097274945916195,51.46541800140819,-0.11456086756716126,103,320,4,17.8,30.5,Commute,False
R00344,51.5007851649238,-0.1050830930233692,51.4928771291836,-0.16215232839963994,24,202,8,13.2,22.9,Leisure,False
R00345,51.497250473439735,-0.1035293478800019,51.551572571161884,-0.13040787798838974,50,329,1,18.8,15.7,Exercise,False
R00346,51.51898500980522,-0.13525066655519247,51.524257264672286,-0.10616028880419011,455,77,3,19.1,38.1,Commute,True
R00347,51.52090936508676,-0.14320650074530372,51.52526699566725,-0.15070573016836347,197,254,1,22.7,35.5,Exercise,False
R00348,51.4619304009772,-0.14069612370153975,51.49359199908378,-0.1575745819475465,387,152,9,17.0,32.5,Exercise,False
R00349,51.494861261462646,-0.07903504362639421,51.51676607912085,-0.14641731917755846,62,112,2,22.9,16.7,Leisure,True
R00350,51.51998599157142,-0.17378908085875178,51.458413118402774,-0.15364993720071665,441,269,9,25.9,11.6,Mixed,False
R00351,51.507713625858,-0.09109685038775514,51.52100960464095,-0.1563087362963604,115,302,4,15.8,29.3,Commute,False
R00352,51.543048984118826,-0.11993245914276066,51.54872869475762,-0.13531491571319132,133,76,2,27.7,28.5,Commute,False
R00353,51.52326936316189,-0.13393845808104096,51.51865734683448,-0.08701614861164658,341,199,4,18.2,15.0,Leisure,False
R00354,51.47369344270814,-0.10527423395848635,51.54476985934663,-0.12709403532612817,198,74,10,16.3,10.1,Commute,False
R00355,51.464456874740044,-0.1291331058575297,51.5297973055466,-0.1590079619184677,417,311,6,18.7,11.0,Leisure,True
R00356,51.521641927820625,-0.09045767619183394,51.46945584164037,-0.1701028330619126,344,58,7,13.5,44.7,Commute,False
R00357,51.460051131054165,-0.08772981359887415,51.54764533072858,-0.10818438548620747,330,291,3,14.0,37.0,Commute,False
R00358,51.51597755812734,-0.13562790731265448,51.464044384435574,-0.13952012355636123,12,340,3,18.6,42.1,Commute,True
R00359,51.55142302414249,-0.15011722027649485,51.51079674725477,-0.09561690534146407,33,15,10,24.2,15.2,Commute,False
R00360,51.51494741778758,-0.11856496714066378,51.471613712379344,-0.11184892313592298,116,257,8,26.4,43.5,Leisure,False
R00361,51.49621699262065,-0.0865636654383309,51.45857066107309,-0.09817585494586314,439,338,5,22.6,13.3,Leisure,False
R00362,51.521728821844235,-0.15673378109943334,51.49960342601276,-0.15060539605815512,165,304,4,13.7,26.8,Commute,False
R00363,51.50322528904915,-0.11550334164365172,51.48690407076541,-0.10856410775389419,135,190,7,22.8,38.7,Commute,False
R00364,51.51196167893159,-0.11464397799074795,51.50600004937976,-0.15139380153062812,192,185,7,22.2,20.9,Commute,False
R00365,51.55154648087765,-0.1044886977584719,51.515119988673455,-0.08389315205497083,167,204,9,24.9,23.7,Commute,False
R00366,51.49601026378007,-0.16464323148727403,51.46177390723089,-0.11416257184666256,201,134,9,25.2,12.7,Mixed,True
R00367,51.553519056382385,-0.10621750353179114,51.46970032951237,-0.1453488199824658,479,26,5,25.9,12.5,Commute,False
R00368,51.5479350641956,-0.0868967479334359,51.51326423964504,-0.15084881377077275,368,334,8,18.6,30.9,Exercise,False
R00369,51.476979113478926,-0.15983168911297582,51.49171673531726,-0.15870734149283566,208,71,10,23.2,33.0,Mixed,False
R00370,51.46433613008752,-0.15404566750761226,51.53031734875494,-0.10833590411062723,216,188,1,16.3,36.8,Commute,False
R00371,51.46747780013774,-0.08066049059583603,51.52262916485919,-0.15592843870020728,113,247,9,28.0,28.6,Leisure,False
R00372,51.459222182565156,-0.15970230472905103,51.541960436298986,-0.1182696734072511,280,30,8,14.8,31.9,Mixed,False
R00373,51.46684429607559,-0.09236149066304208,51.52664928266692,-0.15133649730746426,77,89,6,12.2,8.5,Exercise,True
R00374,51.52570067734163,-0.12857221435519653,51.500393107739015,-0.11160310552061314,171,325,3,14.4,14.0,Leisure,False
R00375,51.46451886484602,-0.1530768925596823,51.52469666223944,-0.09630602714594608,264,191,3,24.4,44.4,Exercise,True
R00376,51.489297563029375,-0.09072500987274885,51.48493811742554,-0.09999747568553469,247,322,8,19.1,10.8,Exercise,False
R00377,51.54188753109694,-0.13326947449973345,51.48803134987782,-0.10171486690692183,279,105,5,19.2,33.1,Commute,False
R00378,51.459727193573585,-0.126318264607031,51.53629851599207,-0.1590277594307748,106,68,10,27.3,14.5,Mixed,False
R00379,51.53884684825889,-0.14187666306002344,51.50204195164016,-0.16896150530154813,479,292,7,26.7,34.5,Leisure,True
R00380,51.485585477477336,-0.11850491485650726,51.53723803405183,-0.10790511715126144,177,28,5,17.0,34.1,Leisure,False
R00381,51.469216482762164,-0.16144761274149774,51.53964223736682,-0.14096527862056488,175,218,8,15.3,16.7,Mixed,True
R00382,51.527073716536414,-0.13869184633482393,51.543156233766126,-0.13456537735966528,145,132,10,25.6,18.0,Exercise,True
R00383,51.52029428467799,-0.08085876776647125,51.54906352358412,-0.1746850907206609,401,48,10,26.5,32.2,Commute,False
R00384,51.5451472013527,-0.15198665672988726,51.50049852205133,-0.15184235507249508,192,104,4,20.7,22.4,Commute,False
R00385,51.53090710438038,-0.11212633354587077,51.48928668183211,-0.1744323596125536,445,37,2,22.1,15.2,Leisure,True
R00386,51.53774809303848,-0.14528099357753052,51.51561987465941,-0.08988142273987523,90,164,3,16.1,35.1,Exercise,True
R00387,51.48560345725713,-0.10045268743133993,51.49451724234376,-0.15346033167814696,480,118,8,24.8,13.7,Exercise,False
R00388,51.47514395437797,-0.16471263392816504,51.51750741668002,-0.1220662830426992,56,253,7,22.1,39.7,Mixed,False
R00389,51.532461475164084,-0.08081789549214552,51.527958586264376,-0.17390206793388696,115,128,2,20.1,27.0,Mixed,True
R00390,51.53808347392672,-0.13242104586163608,51.52624050184921,-0.1111152608694342,441,279,6,13.0,11.9,Leisure,False
R00391,51.55645051420006,-0.1541949536653536,51.49485528870201,-0.14549726542459063,369,300,9,26.7,33.7,Commute,False
R00392,51.49866176769114,-0.17045032526699874,51.47408602016987,-0.08800808130423342,346,213,4,21.8,27.2,Leisure,False
R00393,51.494601808579276,-0.16082420949124593,51.50045293384622,-0.08898818110659641,47,116,9,15.1,19.0,Exercise,False
R00394,51.5350412960742,-0.12582260514439825,51.47165941440819,-0.14527093816382522,215,284,2,21.7,23.6,Leisure,True
R00395,51.4914803540253,-0.14409968235687137,51.54640970351838,-0.08770391043095321,460,62,2,22.8,19.0,Leisure,False
R00396,51.55047573256035,-0.09491166341173905,51.49198774607378,-0.07818423265012212,204,63,9,20.4,17.7,Leisure,False
R00397,51.54324127518429,-0.13471124763381942,51.47284597472233,-0.09525843358760519,302,297,7,23.5,14.1,Commute,False
R00398,51.5002994027375,-0.15292857274123703,51.45994477599057,-0.0933128652244771,350,120,7,21.3,21.4,Commute,False
R00399,51.53248710677914,-0.116085501339597,51.521982238628645,-0.152899126389091,244,314,1,27.2,17.3,Leisure,False
R00400,51.53285428740846,-0.10712227831145542,51.52109023174547,-0.12012976011422437,119,347,6,12.9,33.3,Commute,True
R00401,51.46771238688359,-0.16109580920990502,51.49146041665813,-0.17107440860326323,30,204,7,13.7,33.3,Commute,True
R00402,51.547655290667954,-0.16103807837116824,51.46457118888476,-0.16830820631783305,411,327,6,14.8,26.6,Commute,True
R00403,51.507925237244784,-0.1741328573066457,51.49836288948952,-0.07791073879667093,303,185,6,23.0,36.8,Leisure,False
R00404,51.54004574661077,-0.10415979849343594,51.48852174950634,-0.14513607505740891,81,225,2,22.3,39.1,Commute,False
R00405,51.48940496010306,-0.1114195472378195,51.525112063973495,-0.10298160879511536,416,283,6,26.3,29.5,Exercise,False
R00406,51.54695232284961,-0.1303369124250186,51.517977924945264,-0.09713349469731836,141,22,4,23.7,30.9,Leisure,True
R00407,51.496320167873414,-0.09338295510308028,51.49385937281975,-0.09199767289927707,24,67,9,20.1,18.5,Exercise,False
R00408,51.45848376514803,-0.09723298470499468,51.479189255425496,-0.07803717025978434,444,60,1,27.9,41.1,Exercise,False
R00409,51.54793819764192,-0.11926456356032479,51.55620359661555,-0.15365035147431322,215,174,8,16.3,8.9,Commute,False
R00410,51.46652866767861,-0.09097287194867414,51.502800162119605,-0.17376491731403004,244,32,5,25.3,20.9,Leisure,False
R00411,51.48933136375904,-0.1572158789963232,51.52622742357802,-0.1366808482005414,43,342,1,18.8,34.7,Mixed,True
R00412,51.55240619670508,-0.16660803806022723,51.47145529675784,-0.16479193301710532,439,71,4,22.4,11.0,Exercise,False
R00413,51.55246071469375,-0.15082503884830104,51.50595896996594,-0.1755574110837945,272,106,1,23.6,14.8,Mixed,False
R00414,51.514743788812325,-0.17209131439106853,51.460153671986944,-0.1417573172858514,211,80,6,22.1,29.8,Exercise,True
R00415,51.52058372121697,-0.1246830471998968,51.50794551179104,-0.09942617489247636,483,198,2,14.2,28.7,Commute,False
R00416,51.50224455219783,-0.08413943077050384,51.55380174071176,-0.12118193087749292,443,177,5,19.1,35.3,Commute,True
R00417,51.486721077169804,-0.17386564593314904,51.495820671298574,-0.1465222010789646,466,279,7,21.0,38.1,Leisure,False
R00418,51.49026645453699,-0.16558900859899733,51.461299601257494,-0.11236579945072803,271,193,2,25.6,12.8,Commute,False
R00419,51.5246518456077,-0.13258009717165647,51.46049557909193,-0.15459818196911893,158,29,6,19.1,8.7,Commute,True
R00420,51.53263745294376,-0.0844124982472095,51.496198675994684,-0.1763618553927915,46,187,6,26.7,33.5,Exercise,False
R00421,51.53655790437258,-0.14618438950232496,51.47340249364632,-0.10136466135635726,415,333,5,19.0,19.2,Commute,False
R00422,51.53636181427945,-0.12707651913116075,51.45973520963282,-0.11542569151359909,15,114,5,20.8,31.2,Commute,True
R00423,51.46652061030487,-0.1736427140949608,51.533021361395015,-0.101569737549904,298,341,3,24.7,13.6,Exercise,False
R00424,51.50684203047025,-0.16296567990379113,51.503252300888185,-0.17390619833123344,102,168,10,21.3,25.4,Exercise,True
R00425,51.463155876001665,-0.0791369877041153,51.486324477197265,-0.09408803721693478,431,308,10,27.4,26.7,Commute,False
R00426,51.51235288823237,-0.08128813035639544,51.54740831830164,-0.11584737999636967,279,212,2,22.6,29.6,Exercise,True
R00427,51.50155305013733,-0.17730600190655904,51.46901389602005,-0.121460464928736,452,84,7,20.4,27.0,Mixed,True
R00428,51.54617041827583,-0.0826188214576761,51.552991882895526,-0.11533859518854685,394,22,1,12.4,26.3,Leisure,True
R00429,51.49249150125521,-0.11388800621844997,51.48879667173773,-0.09135667531316359,434,333,6,18.6,20.3,Commute,True
R00430,51.46910670164276,-0.09100817054799779,51.546240367230865,-0.1191063493441093,376,102,6,16.8,10.6,Commute,False
R00431,51.471699168205284,-0.1323260144366141,51.51769428764794,-0.11970496201118207,234,153,3,24.0,11.3,Leisure,True
R00432,51.53355106317174,-0.12624039714207497,51.54007073597414,-0.07873208429342342,373,8,2,15.3,24.0,Commute,False
R00433,51.51922180633162,-0.12891534197430798,51.55580131632104,-0.1021269832931432,430,16,2,15.3,21.2,Mixed,True
R00434,51.46751226761228,-0.11111357424538956,51.486240543781875,-0.13357061945488646,224,131,9,15.0,27.1,Exercise,True
R00435,51.4658106806115,-0.16383487452436873,51.55351354854076,-0.10706029999670723,69,87,5,14.0,19.3,Exercise,False
R00436,51.52749691314591,-0.1748026410127322,51.49634818949024,-0.13887695283082116,359,146,7,17.0,33.5,Mixed,False
R00437,51.46467630063642,-0.14700700584088092,51.49595119047369,-0.1549124537516501,236,332,5,26.2,40.0,Mixed,False
R00438,51.53958600592903,-0.10733192372633533,51.49143871042545,-0.11811481231122406,332,156,7,24.4,19.1,Commute,False
R00439,51.52802422271564,-0.15761465478770517,51.51154076073475,-0.08498179018860486,447,294,4,23.8,15.1,Commute,True
R00440,51.46553487806419,-0.11045675666750827,51.472814504317846,-0.08488604799845371,56,346,8,24.8,12.3,Exercise,False
R00441,51.46588377140852,-0.08080879538927295,51.5127711485358,-0.14360947218945097,378,135,10,16.3,30.8,Commute,True
R00442,51.556063957850114,-0.16840992842105817,51.511570481240994,-0.1250322533778305,435,245,10,26.2,24.4,Leisure,True
R00443,51.49482707957561,-0.11053978817748737,51.533590181260486,-0.15663641014301388,380,64,7,14.2,15.0,Leisure,False
R00444,51.49446421470669,-0.1334249780695429,51.54076499619375,-0.07823688905011165,267,204,10,17.4,32.2,Mixed,False
R00445,51.538679956725744,-0.09098577456224946,51.50144413503124,-0.07968820921320642,271,217,5,21.4,13.5,Leisure,False
R00446,51.55212485773838,-0.16008502105526143,51.487633324935146,-0.11284910702925527,363,51,6,13.6,28.5,Exercise,True
R00447,51.55600010638228,-0.10853740477738355,51.483333489731706,-0.09735859403225267,321,103,5,23.7,27.5,Commute,False
R00448,51.53273781852589,-0.09398847103518898,51.476862383670486,-0.10628998387163,328,285,7,18.2,35.2,Exercise,False
R00449,51.495025958553086,-0.08333857805259767,51.463164758219904,-0.11848417809605319,413,29,2,24.6,10.0,Commute,False
R00450,51.465750071669866,-0.10947519717103542,51.49164479788347,-0.17246520030111023,400,341,5,19.9,40.9,Mixed,True
R00451,51.53511469159274,-0.12808252359915728,51.48442476921308,-0.1323235657447339,158,50,10,14.9,34.0,Commute,True
R00452,51.513240424973574,-0.11601527597987862,51.55404173858663,-0.11032136978325895,362,33,3,23.8,16.0,Exercise,False
R00453,51.4998222009247,-0.09090950155212818,51.513170882625,-0.11004683861163153,370,288,9,16.0,14.8,Commute,False
R00454,51.548035438509466,-0.12073902533611704,51.49212770390305,-0.14048773815776164,144,103,6,19.9,24.0,Commute,False
R00455,51.46851974823061,-0.17476129403031632,51.515446760099366,-0.08363080133419694,431,42,10,13.2,38.2,Leisure,False
R00456,51.50666251042908,-0.08470513044930221,51.47131967013457,-0.16106429677632192,55,115,3,21.9,39.2,Leisure,True
R00457,51.458535364476745,-0.10884732489684389,51.50180437492022,-0.12776405537844393,121,61,7,22.7,27.3,Commute,False
R00458,51.50426606419941,-0.11014866142227535,51.520023432142104,-0.10871160234491772,425,198,4,18.1,39.9,Commute,False
R00459,51.463030327568184,-0.1562324847602283,51.50628978317924,-0.10808641941081908,50,225,3,27.3,8.2,Exercise,True
